Chrom	Start	End	CN	Stage1Status	Stage1KeptSubtype	FailReason	FailDetails	UnfilteredGainsMatchCount	UnfilteredGainsMatches
chr15	75549617	75589617	3.3339373637768928	FILTERED	-	CN < Threshold	CN=3.33 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	75589617	75694618	2.098268353381008	FILTERED	-	CN < Threshold	CN=2.10 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	75694618	75934619	1.692777081434019	FILTERED	-	CN < Threshold	CN=1.69 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	75934619	77249623	2.1142960480934367	FILTERED	-	CN < Threshold	CN=2.11 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	77249623	77339624	2.427654308008296	FILTERED	-	CN < Threshold	CN=2.43 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	77339624	77794626	2.1448072483326244	FILTERED	-	CN < Threshold	CN=2.14 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	77794626	78319628	2.5563227569508893	FILTERED	-	CN < Threshold	CN=2.56 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	78319628	78694629	2.206930198017945	FILTERED	-	CN < Threshold	CN=2.21 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	78694629	78884630	1.8814769303892962	FILTERED	-	CN < Threshold	CN=1.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	78884630	79099630	2.1827925124351077	FILTERED	-	CN < Threshold	CN=2.18 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	79099630	79264631	1.887039209466592	FILTERED	-	CN < Threshold	CN=1.89 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	79264631	80144634	2.4387062646248276	FILTERED	-	CN < Threshold	CN=2.44 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	80144634	80439635	1.9136443095862996	FILTERED	-	CN < Threshold	CN=1.91 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	80439635	82254642	2.3360724207427643	FILTERED	-	CN < Threshold	CN=2.34 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	82254642	82579644	2.138461301750591	FILTERED	-	CN < Threshold	CN=2.14 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	82579644	83214617	1.5003613457346572	FILTERED	-	CN < Threshold	CN=1.50 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	83214617	84144541	1.981665143016556	FILTERED	-	CN < Threshold	CN=1.98 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	84144541	84854483	2.224188404933961	FILTERED	-	CN < Threshold	CN=2.22 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	84854483	84874481	4.483421071502265	IN_UNFILTERED_GAINS	INTACT	-	-	1	chr15:84854483-84874481(4.483)
chr15	84874481	84964474	2.18840536850967	FILTERED	-	CN < Threshold	CN=2.19 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg); MaxHighCNRunLen=19999	0	-
chr15	84964474	85324504	1.8404952163457078	FILTERED	-	CN < Threshold	CN=1.84 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	85324504	86414624	2.069932324163396	FILTERED	-	CN < Threshold	CN=2.07 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	86414624	88464849	2.350503778979331	FILTERED	-	CN < Threshold	CN=2.35 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	88464849	88949902	2.5329155905190244	FILTERED	-	CN < Threshold	CN=2.53 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	88949902	89074916	2.3544971886314725	FILTERED	-	CN < Threshold	CN=2.35 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	89074916	89454958	2.213688151638594	FILTERED	-	CN < Threshold	CN=2.21 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	89454958	89644978	1.9280966879837853	FILTERED	-	CN < Threshold	CN=1.93 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	89644978	89845000	2.0811026103424046	FILTERED	-	CN < Threshold	CN=2.08 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	89845000	90050023	2.3209058509338125	FILTERED	-	CN < Threshold	CN=2.32 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	90055023	90230043	2.056253735889285	FILTERED	-	CN < Threshold	CN=2.06 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	90230043	91420173	1.8068428081908539	FILTERED	-	CN < Threshold	CN=1.81 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	91420173	91765211	2.0964954512741185	FILTERED	-	CN < Threshold	CN=2.10 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	91765211	92435285	2.3231752681256164	FILTERED	-	CN < Threshold	CN=2.32 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	92435285	93085356	2.509975009339208	FILTERED	-	CN < Threshold	CN=2.51 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	93085356	93255375	2.2917568727621167	FILTERED	-	CN < Threshold	CN=2.29 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	93255375	93525404	1.8389343800538347	FILTERED	-	CN < Threshold	CN=1.84 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	93525404	100491169	2.2167007154067777	FILTERED	-	CN < Threshold	CN=2.22 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	100491169	100881212	2.5240159024761146	FILTERED	-	CN < Threshold	CN=2.52 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	100881212	101721304	2.3392434275920597	FILTERED	-	CN < Threshold	CN=2.34 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	101721304	102291366	2.2405330379243584	FILTERED	-	CN < Threshold	CN=2.24 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	102291366	102481387	2.6552671135201202	FILTERED	-	CN < Threshold	CN=2.66 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr15	102481387	102521392	5.610930333064967	IN_UNFILTERED_GAINS	INTACT	-	-	1	chr15:102481387-102521392(5.611)
chr16	60000	175025	2.159104393667154	FILTERED	-	CN < Threshold	CN=2.16 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	175025	510100	1.5531961109528631	FILTERED	-	CN < Threshold	CN=1.55 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	510100	890185	1.8070970649021596	FILTERED	-	CN < Threshold	CN=1.81 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	890185	1090230	2.118597023450189	FILTERED	-	CN < Threshold	CN=2.12 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	1090230	3140689	1.7415875507803393	FILTERED	-	CN < Threshold	CN=1.74 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	3140689	4906085	1.5458539264239657	FILTERED	-	CN < Threshold	CN=1.55 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	4906085	5286170	1.707343094065458	FILTERED	-	CN < Threshold	CN=1.71 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	5286170	5976325	1.9528809453172407	FILTERED	-	CN < Threshold	CN=1.95 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	5976325	7181595	1.8010659379272047	FILTERED	-	CN < Threshold	CN=1.80 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	7181595	8751924	1.8875652279221324	FILTERED	-	CN < Threshold	CN=1.89 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	8751924	9056938	1.6545673288102771	FILTERED	-	CN < Threshold	CN=1.65 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	9056938	9191945	1.3471037805879664	FILTERED	-	CN < Threshold	CN=1.35 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	9191945	9296950	1.5791618038677178	FILTERED	-	CN < Threshold	CN=1.58 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	9296950	10291998	1.957291048271263	FILTERED	-	CN < Threshold	CN=1.96 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	10291998	10622014	1.5375294028430404	FILTERED	-	CN < Threshold	CN=1.54 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	10622014	10962031	1.6703298170847543	FILTERED	-	CN < Threshold	CN=1.67 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	10962031	11317048	1.9173681864483545	FILTERED	-	CN < Threshold	CN=1.92 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	11317048	11572060	1.7460017439889837	FILTERED	-	CN < Threshold	CN=1.75 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	11572060	11847074	1.5382436105666204	FILTERED	-	CN < Threshold	CN=1.54 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	11847074	12117087	1.3513665031224416	FILTERED	-	CN < Threshold	CN=1.35 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	12117087	12202091	1.6424779468910973	FILTERED	-	CN < Threshold	CN=1.64 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	12202091	12722116	1.961394721000602	FILTERED	-	CN < Threshold	CN=1.96 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	12722116	13022131	1.654381548135114	FILTERED	-	CN < Threshold	CN=1.65 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	13022131	13992178	1.8639149090972766	FILTERED	-	CN < Threshold	CN=1.86 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	13992178	14602207	1.6952182213894553	FILTERED	-	CN < Threshold	CN=1.70 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	14602207	14857220	1.3797195059786926	FILTERED	-	CN < Threshold	CN=1.38 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	14857220	15447248	1.6919442123930906	FILTERED	-	CN < Threshold	CN=1.69 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	15447248	16107280	1.5167002609054214	FILTERED	-	CN < Threshold	CN=1.52 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	16107280	16362293	1.6306758185037677	FILTERED	-	CN < Threshold	CN=1.63 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	16362293	16617305	1.953872463059537	FILTERED	-	CN < Threshold	CN=1.95 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	16617305	16842316	1.6554586780116816	FILTERED	-	CN < Threshold	CN=1.66 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	16842316	18222383	1.851852252835927	FILTERED	-	CN < Threshold	CN=1.85 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	18222383	19977468	1.5768036269801124	FILTERED	-	CN < Threshold	CN=1.58 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	19977468	20777507	1.937796268469327	FILTERED	-	CN < Threshold	CN=1.94 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	20777507	20922514	1.7114664365115242	FILTERED	-	CN < Threshold	CN=1.71 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	20922514	21337534	1.5664470460106616	FILTERED	-	CN < Threshold	CN=1.57 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21337534	21472541	1.76490312919088	FILTERED	-	CN < Threshold	CN=1.76 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21472541	21517543	1.1703970189586776	FILTERED	-	CN < Threshold	CN=1.17 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21517543	21582546	2.0840110107048906	FILTERED	-	CN < Threshold	CN=2.08 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21582546	21747554	1.4949963892530886	FILTERED	-	CN < Threshold	CN=1.49 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21747554	21807557	2.028488748061511	FILTERED	-	CN < Threshold	CN=2.03 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21807557	21842559	1.4730179387994715	FILTERED	-	CN < Threshold	CN=1.47 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21842559	21902562	2.012640361137088	FILTERED	-	CN < Threshold	CN=2.01 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	21902562	22492590	1.555249454250514	FILTERED	-	CN < Threshold	CN=1.56 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	22492590	22622596	1.9279814890230422	FILTERED	-	CN < Threshold	CN=1.93 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	22622596	22707601	2.3861305864877163	FILTERED	-	CN < Threshold	CN=2.39 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	22707601	23107620	1.9178558652914632	FILTERED	-	CN < Threshold	CN=1.92 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	23107620	23932660	1.5664579038318263	FILTERED	-	CN < Threshold	CN=1.57 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	23932660	24377682	1.772826067580943	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	24377682	24527689	1.5899242150617432	FILTERED	-	CN < Threshold	CN=1.59 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	24527689	24742699	1.3687395973198964	FILTERED	-	CN < Threshold	CN=1.37 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	24742699	25527737	1.5973483829494197	FILTERED	-	CN < Threshold	CN=1.60 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	25527737	27257821	1.8685649349078088	FILTERED	-	CN < Threshold	CN=1.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	27257821	28682890	1.7223663036159698	FILTERED	-	CN < Threshold	CN=1.72 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	28682890	28722892	1.2689629963309632	FILTERED	-	CN < Threshold	CN=1.27 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	28722892	29117912	1.6721508461081263	FILTERED	-	CN < Threshold	CN=1.67 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	29117912	29347923	2.218523753462208	FILTERED	-	CN < Threshold	CN=2.22 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	29347923	29447928	1.873584700369461	FILTERED	-	CN < Threshold	CN=1.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	29447928	29552933	2.413968750293545	FILTERED	-	CN < Threshold	CN=2.41 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	29552933	30197964	1.7061446900766506	FILTERED	-	CN < Threshold	CN=1.71 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	30197964	30302969	2.543871858291806	FILTERED	-	CN < Threshold	CN=2.54 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	30302969	31283017	1.7710967198161098	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	31283017	31668035	2.0448488403923113	FILTERED	-	CN < Threshold	CN=2.04 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	31668035	31863045	2.2785167875156898	FILTERED	-	CN < Threshold	CN=2.28 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	31863045	32058054	2.710996029088088	FILTERED	-	CN < Threshold	CN=2.71 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	32058054	32173060	3.763192265200937	FILTERED	-	CN < Threshold	CN=3.76 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	32173060	32328067	2.7280838736094086	FILTERED	-	CN < Threshold	CN=2.73 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	32328067	32658083	3.6589837284323563	FILTERED	-	CN < Threshold	CN=3.66 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	32658083	32738087	1.7139891775127303	FILTERED	-	CN < Threshold	CN=1.71 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	32738087	32938097	3.390535147217024	FILTERED	-	CN < Threshold	CN=3.39 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	32938097	33038102	2.61922682052397	FILTERED	-	CN < Threshold	CN=2.62 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	33038102	33068103	6.62963755607939	IN_UNFILTERED_GAINS	INTACT	-	-	1	chr16:33038102-33068103(6.630)
chr16	33068103	33103105	3.8584007616470393	FILTERED	-	CN < Threshold	CN=3.86 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg); MaxHighCNRunLen=390020	0	-
chr16	33103105	33157201	2.209415874152052	FILTERED	-	CN < Threshold	CN=2.21 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg); MaxHighCNRunLen=390020	0	-
chr16	33294800	33323116	2.977827120821099	FILTERED	-	CN < Threshold	CN=2.98 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg); MaxHighCNRunLen=390020	0	-
chr16	33323116	33428121	4.23032938530806	IN_UNFILTERED_GAINS	INTACT	-	-	1	chr16:33323116-33428121(4.230)
chr16	33428121	33638131	3.198330438708881	FILTERED	-	CN < Threshold	CN=3.20 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg); MaxHighCNRunLen=390020	0	-
chr16	33638131	33864601	2.4991820557354267	FILTERED	-	CN < Threshold	CN=2.50 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	34198200	34600000	1.928025456259672	FILTERED	-	CN < Threshold	CN=1.93 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	46385801	55795483	1.8765969166730472	FILTERED	-	CN < Threshold	CN=1.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	55795483	55820482	0.15967606742647708	FILTERED	-	CN < Threshold	CN=0.16 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	55820482	55865480	3.2633031155681396	FILTERED	-	CN < Threshold	CN=3.26 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	55865480	56435461	2.0437032087267433	FILTERED	-	CN < Threshold	CN=2.04 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	56435461	57190436	1.7385107645442706	FILTERED	-	CN < Threshold	CN=1.74 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	57190436	57390429	1.5656416056152869	FILTERED	-	CN < Threshold	CN=1.57 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	57390429	57880412	1.8383940069393956	FILTERED	-	CN < Threshold	CN=1.84 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	57880412	57920411	1.4553740579481553	FILTERED	-	CN < Threshold	CN=1.46 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	57920411	58095405	1.7673723268495731	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	58095405	58595388	1.5992472472660124	FILTERED	-	CN < Threshold	CN=1.60 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	58595388	58695385	1.3950201878733475	FILTERED	-	CN < Threshold	CN=1.40 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	58695385	58930377	1.6267211864509572	FILTERED	-	CN < Threshold	CN=1.63 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	58930377	65040171	1.8535191233752908	FILTERED	-	CN < Threshold	CN=1.85 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	65040171	66400125	2.0193847344177334	FILTERED	-	CN < Threshold	CN=2.02 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	66400125	66615118	1.855870442404899	FILTERED	-	CN < Threshold	CN=1.86 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	66615118	67165099	1.5087073628898715	FILTERED	-	CN < Threshold	CN=1.51 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	67165099	67510087	1.6753877150964736	FILTERED	-	CN < Threshold	CN=1.68 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	67510087	68315060	1.4743335974865122	FILTERED	-	CN < Threshold	CN=1.47 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	68315060	68550052	1.8296364341405118	FILTERED	-	CN < Threshold	CN=1.83 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	68550052	68630050	1.5549012938080937	FILTERED	-	CN < Threshold	CN=1.55 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	68630050	69725013	1.3304036206586731	FILTERED	-	CN < Threshold	CN=1.33 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	69725013	70154998	1.4703881041689497	FILTERED	-	CN < Threshold	CN=1.47 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	70154998	70234995	1.9588711451208822	FILTERED	-	CN < Threshold	CN=1.96 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	70234995	70689980	1.428864389705053	FILTERED	-	CN < Threshold	CN=1.43 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	70689980	70719979	1.7253284102464372	FILTERED	-	CN < Threshold	CN=1.73 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	70719979	70844975	1.9996544793445272	FILTERED	-	CN < Threshold	CN=2.00 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	70844975	70889973	1.66690628850548	FILTERED	-	CN < Threshold	CN=1.67 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	70889973	71169964	2.0609078519187665	FILTERED	-	CN < Threshold	CN=2.06 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	71169964	71524952	1.8793741365825265	FILTERED	-	CN < Threshold	CN=1.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	71524952	71714945	1.5492629203841908	FILTERED	-	CN < Threshold	CN=1.55 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	71714945	71949937	1.3263770963929662	FILTERED	-	CN < Threshold	CN=1.33 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	71949937	72034935	1.542377595161597	FILTERED	-	CN < Threshold	CN=1.54 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	72034935	74049867	1.8097344248049474	FILTERED	-	CN < Threshold	CN=1.81 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	74049867	74394855	1.6070646858494873	FILTERED	-	CN < Threshold	CN=1.61 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	74394855	74459853	1.9719017893239679	FILTERED	-	CN < Threshold	CN=1.97 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	74459853	75849806	1.5284792850378117	FILTERED	-	CN < Threshold	CN=1.53 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	75849806	79069697	1.8253156887541835	FILTERED	-	CN < Threshold	CN=1.83 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	79069697	80769640	2.0225428945717736	FILTERED	-	CN < Threshold	CN=2.02 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	80769640	80869636	1.7894906428506108	FILTERED	-	CN < Threshold	CN=1.79 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	80869636	81484616	1.613625737069984	FILTERED	-	CN < Threshold	CN=1.61 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	81484616	81729607	2.006245477360904	FILTERED	-	CN < Threshold	CN=2.01 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	81729607	81944600	1.7368594342045713	FILTERED	-	CN < Threshold	CN=1.74 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	81944600	82229590	1.9197652391531572	FILTERED	-	CN < Threshold	CN=1.92 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	82229590	82854569	2.1001749308978495	FILTERED	-	CN < Threshold	CN=2.10 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	82854569	84094527	1.9508923873110806	FILTERED	-	CN < Threshold	CN=1.95 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	84094527	85204490	1.7055404836934027	FILTERED	-	CN < Threshold	CN=1.71 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	85204490	85934465	1.834603122082807	FILTERED	-	CN < Threshold	CN=1.83 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	85934465	87269420	2.043183528997663	FILTERED	-	CN < Threshold	CN=2.04 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr16	87269420	87409416	1.8603911732131735	FILTERED	-	CN < Threshold	CN=1.86 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
